X,Y,u,u_sigma,lx,ly,lz
-0.7079499070610846,0.500914711249794,-0.010279290632136104,0.00011637525791477063,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-0.5751574225635477,0.500914711249794,-0.024239931744656842,9.714662067059314e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-0.7079499070610846,0.6653538243346844,-0.019099312178601318,0.0001433908314553701,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-0.5751574225635477,0.6653538243346844,-0.02402740208975377,2.2531024097589106e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-0.9735348760561601,0.8297929374195746,-0.01665579866506829,0.0063064224656808115,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-0.8407423915586223,0.8297929374195746,-0.024281006573154868,0.003299687308604,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-0.9735348760561601,0.994232050504465,-0.024873653312701353,0.005376999191672871,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-0.8407423915586223,0.994232050504465,-0.031077287115513712,0.0030614806074393897,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-0.7079499070610846,0.8297929374195746,-0.022451712599216852,8.243642345749331e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-0.5751574225635477,0.8297929374195746,-0.021318950335538378,3.6837691901590004e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-0.7079499070610846,0.994232050504465,-0.040892918519292,0.0001511129711687274,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-0.5751574225635477,0.994232050504465,-0.040966198542934436,0.00010469473737505912,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-0.9735348760561601,1.1586711635893554,-0.027158326798021912,0.006261312740978038,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
